pubchem_id,iupac_name,common_name,smile,molecular_weight,num_h_donors,num_h_acceptors,num_rotatablebonds,complexity,topological_polor_surfacearea,monoisotopic_mass,exact_mass,xlogp3,formal_charge,heavy_atom_count,defined_atom_stereocenter_count,undefined_atom_stereocenter_count,defined_bond_stereocenter_count,undefined_bond_stereocenter_count,isotope_atom_count,covalently_bonded_unit_count,cas_id,fema_number,fema_flavor_profile,odor,taste,functional_groups
16591,1-(prop-2-enyldisulfanyl)propane,allyl propyl disulfide,CCCSSCC=C,148.282,0,2,5,52.5,50.6,148.038,148.038,2.4,0,8,0,0,0,0,0,1,2179-59-1,4073,Green,"pungent, irritating odor",taste like that of cooked onions,disulfide@sulfenic acid derivative@alkene
16592,1-(methyldisulfanyl)propane,methyl propyl disulfide,CCCSSC,122.244,0,2,3,21.5,50.6,122.022,122.022,1.8,0,6,0,0,0,0,0,1,2179-60-4,3201,"Onion, Penetrating, Sulfur",not available,not available,disulfide@sulfenic acid derivative
16617,3-methylbutyl hexanoate,isopentyl hexanoate,CCCCCC(=O)OCCC(C)C,186.295,0,2,8,130,26.3,186.162,186.162,3.7,0,13,0,0,0,0,0,1,2198-61-0,2075,"Anise, Fruit, Spice",not available,not available,carboxylic acid derivative@carboxylic acid ester
16666,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",l-menthol,CC1CCC(C(C1)O)C(C)C,156.269,1,1,1,120,20.2,156.151,156.151,3,0,11,3,0,0,0,0,1,20747-49-3@2216-51-5@491-02-1@89-78-1,2665,"Mint, Cool",peppermint odor,peppermint taste,hydroxy compound@alcohol@secondary alcohol
16741,2-isothiocyanatoethylbenzene,phenethyl isothiocyanate,C1=CC=C(C=C1)CCN=C=S,163.238,0,2,3,144,44.4,163.046,163.046,3.5,0,11,0,0,0,0,0,1,2257-09-02,4014,Green,not available,not available,isothiocyanate@aromatic compound
16800,2-pentylpyridine,2-pentylpyridine,CCCCCC1=CC=CC=N1,149.237,0,1,4,90.9,12.9,149.12,149.12,2.9,0,11,0,0,0,0,0,1,2294-76-0,3383,Fat,not available,not available,aromatic compound@heterocyclic compound
16821,5-octyloxolan-2-one,gamma-dodecalactone,CCCCCCCCC1CCC(=O)O1,198.306,0,2,7,166,26.3,198.162,198.162,3.8,0,14,0,1,0,0,0,1,2305-05-7@57084-18-1,2400,"Apricot, Flower, Fruit, Peach",not available,not available,carboxylic acid derivative@carboxylic acid ester@lactone@heterocyclic compound
16832,propan-2-yl hexanoate,isopropyl hexanoate,CCCCCC(=O)OC(C)C,158.241,0,2,6,108,26.3,158.131,158.131,2.8,0,11,0,0,0,0,0,1,2311-46-8,2950,Fresh,not available,not available,carboxylic acid derivative@carboxylic acid ester
16835,3-methylhexan-2-ol,3-methylhexan-2-ol,CCCC(C)C(C)O,116.204,1,1,3,52.3,20.2,116.12,116.12,2.2,0,8,0,2,0,0,0,1,2313-65-7,Not Available,Not Available,not available,not available,hydroxy compound@alcohol@secondary alcohol
16846,propyl benzoate,propyl benzoate,CCCOC(=O)C1=CC=CC=C1,164.204,0,2,4,137,26.3,164.084,164.084,3,0,12,0,0,0,0,0,1,2315-68-6,2931,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@aromatic compound
16872,hexyl 2-methylpropanoate,hexyl isobutyrate,CCCCCCOC(=O)C(C)C,172.268,0,2,7,119,26.3,172.146,172.146,3.5,0,12,0,0,0,0,0,1,2349-07-07,3172,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester
16997,2-ethyl-2H-furan-5-one,5-ethyl-2(5h)-furanone,CCC1C=CC(=O)O1,112.128,0,2,1,127,26.3,112.052,112.052,1.1,0,8,0,1,0,0,0,1,2407-43-4,Not Available,Not Available,not available,not available,carboxylic acid derivative@carboxylic acid ester@lactone@alkene@heterocyclic compound
17000,"2,2,6-trimethylcyclohexan-1-one","2,2,6-trimethylcyclohexanone",CC1CCCC(C1=O)(C)C,140.226,0,1,0,147,17.1,140.12,140.12,2.4,0,10,0,1,0,0,0,1,2408-37-9@62861-88-5,3473,Floral,not available,not available,carbonyl compound@ketone
17008,methyl 4-methylpentanoate,methyl 4-methylvalerate,CC(C)CCC(=O)OC,130.187,0,2,4,86.9,26.3,130.099,130.099,2.1,0,9,0,0,0,0,0,1,2412-80-8,2721,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester
17016,"2,3,6-trimethylphenol","2,3,6-trimethylphenol",CC1=C(C(=C(C=C1)C)O)C,136.194,1,1,0,111,20.2,136.089,136.089,2.7,0,10,0,0,0,0,0,1,2416-94-6,3963,Not Available,not available,not available,hydroxy compound@phenol or hydroxyhetarene@aromatic compound
17029,octadec-9-enal,"9-octadecenal, (9e)-",CCCCCCCCC=CCCCCCCCC=O,266.469,0,1,15,196,17.1,266.261,266.261,7.2,0,19,0,0,0,1,0,1,10009-79-7@5090-41-5,4059,Dairy,not available,not available,carbonyl compound@aldehyde@alkene
17100,2-(4-methylcyclohex-3-en-1-yl)propan-2-ol,alpha-terpineol,CC1=CCC(CC1)C(C)(C)O,154.253,1,1,1,168,20.2,154.136,154.136,1.8,0,11,0,1,0,0,0,1,10482-56-1@2438-12-2@8000-41-7@98-55-5,3045,"Anise, Fresh, Mint, Oil","floral, lilac","lime (distilled)@peach, floral (lilac) flavor@sweet, lime taste",hydroxy compound@alcohol@tertiary alcohol@alkene
17121,oct-1-en-3-yl acetate,1-octen-3-yl acetate,CCCCCC(C=C)OC(=O)C,170.252,0,2,7,141,26.3,170.131,170.131,3.1,0,12,0,1,0,0,0,1,2442-10-6,3582,Not Available,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
17129,2-methylbutyl 2-methylbutanoate,2-methylbutyl 2-methylbutyrate,CCC(C)COC(=O)C(C)CC,172.268,0,2,6,132,26.3,172.146,172.146,3.2,0,12,0,2,0,0,0,1,2445-78-5,3359,"Apple, Berry, Rum",not available,not available,carboxylic acid derivative@carboxylic acid ester
17356,(cyclohexyldisulfanyl)cyclohexane,dicyclohexyl disulfide,C1CCC(CC1)SSC2CCCCC2,230.428,0,2,3,128,50.6,230.116,230.116,4.5,0,14,0,0,0,0,0,1,2550-40-5,3448,Savory,not available,not available,disulfide@sulfenic acid derivative
17525,hexyl butanoate,hexyl butyrate,CCCCCCOC(=O)CCC,172.268,0,2,8,110,26.3,172.146,172.146,3.3,0,12,0,0,0,0,0,1,2639-63-6,2568,"Apple Peel, Citrus, Fresh",not available,not available,carboxylic acid derivative@carboxylic acid ester
17586,2-ethoxybutane,sec-butyl ethyl ether,CCC(C)OCC,102.177,0,1,3,35.2,9.2,102.104,102.104,1.8,0,7,0,1,0,0,0,1,2679-87-0,3131,Floral,not available,not available,ether@dialkyl ether
17617,prop-2-enyl 3-cyclohexylpropanoate,2705-87-5,C=CCOC(=O)CCC1CCCCC1,196.29,0,2,6,181,26.3,196.146,196.146,3.8,0,14,0,0,0,0,0,1,2705-87-5,2026,Pineapple,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
17623,methyl 2-acetamidobenzoate,methyl 2-acetamidobenzoate,CC(=O)NC1=CC=CC=C1C(=O)OC,193.202,1,3,3,227,55.4,193.074,193.074,1.6,0,14,0,0,0,0,0,1,2719-08-06,4170,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@carboxylic acid amide@secondary carboxylic acid amide@aromatic compound
17691,3-methylcyclopent-2-en-1-one,3-methyl-2-cyclopenten-1-one,CC1=CC(=O)CC1,96.129,0,1,0,122,17.1,96.058,96.058,0.5,0,7,0,0,0,0,0,1,2758-18-1,3435,Fruit,not available,not available,carbonyl compound@ketone@alkene
17739,2-methoxy-4-propylphenol,2-methoxy-4-propylphenol,CCCC1=CC(=C(C=C1)O)OC,166.22,1,2,3,125,29.5,166.099,166.099,2.2,0,12,0,0,0,0,0,1,2785-87-7,3598,"Clove, Phenol",not available,not available,hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@aromatic compound
17816,prop-2-enyl 3-methylbutanoate,allyl isovalerate,CC(C)CC(=O)OCC=C,142.198,0,2,5,116,26.3,142.099,142.099,2,0,10,0,0,0,0,0,1,2835-39-4,2045,Fruit,pleasant over-ripe fruit odor,apple taste,carboxylic acid derivative@carboxylic acid ester@alkene
17898,2-methoxy-3-methylpyrazine,2-methoxy-3-methylpyrazine,CC1=NC=CN=C1OC,124.143,0,3,1,87.1,35,124.064,124.064,1.2,0,9,0,0,0,0,0,1,2847-30-5@68378-13-2,Not Available,Not Available,not available,not available,ether@alkyl aryl ether@aromatic compound@heterocyclic compound
17899,3-methylpentadecane,3-methylpentadecane,CCCCCCCCCCCCC(C)CC,226.448,0,0,12,117,0,226.266,226.266,8.6,0,16,0,1,0,0,0,1,2882-96-4,Not Available,Not Available,not available,not available,Not Available
18467,2-methoxypyrazine,2-methoxypyrazine,COC1=NC=CN=C1,110.116,0,3,1,67.4,35,110.048,110.048,0.7,0,8,0,0,0,0,0,1,3149-28-8,3302,Nuts,not available,not available,ether@alkyl aryl ether@aromatic compound@heterocyclic compound
18522,2-methyloxolan-3-one,2-methyltetrahydrofuran-3-one,CC1C(=O)CCO1,100.117,0,2,0,88.1,26.3,100.052,100.052,0,0,7,0,1,0,0,0,1,3188-00-9,3373,Nuts,not available,not available,carbonyl compound@ketone@ether@dialkyl ether@heterocyclic compound
18554,2-ethylfuran,2-ethylfuran,CCC1=CC=CO1,96.129,0,1,1,52.1,13.1,96.058,96.058,2.4,0,7,0,0,0,0,0,1,3208-16-0,3673,"Butter, Caramel",not available,not available,aromatic compound@heterocyclic compound
18635,3-methylsulfanylpropanal,3-(methylthio)propionaldehyde,CSCCC=O,104.167,0,2,3,36.5,42.4,104.03,104.03,0.3,0,6,0,0,0,0,0,1,3268-49-3,2747,"Cooked potato, Soy",not available,not available,carbonyl compound@aldehyde@thioether
18686,ethyl cyclohexanecarboxylate,ethyl cyclohexanecarboxylate,CCOC(=O)C1CCCCC1,156.225,0,2,3,126,26.3,156.115,156.115,2.6,0,11,0,0,0,0,0,1,3289-28-9,3544,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester
18698,6-butyloxan-2-one,delta-nonalactone,CCCCC1CCCC(=O)O1,156.225,0,2,3,132,26.3,156.115,156.115,2.4,0,11,0,1,0,0,0,1,3301-94-8,3356,Dairy,not available,not available,carboxylic acid derivative@carboxylic acid ester@lactone@heterocyclic compound
18815,1-chlorooctadecane,1-chlorooctadecane,CCCCCCCCCCCCCCCCCCCl,288.944,0,0,16,145,0,288.258,288.258,10.1,0,19,0,0,0,0,0,1,3386-33-2,Not Available,Not Available,not available,not available,halogen derivative@alkyl chloride
18818,4-methylidene-1-propan-2-ylbicyclo[3.1.0]hexane,sabinene,CC(C)C12CCC(=C)C1C2,136.238,0,0,1,179,0,136.125,136.125,3.1,0,10,0,2,0,0,0,1,3387-41-5,Not Available,Not Available,not available,not available,alkene
18827,oct-1-en-3-ol,1-octen-3-ol,CCCCCC(C=C)O,128.215,1,1,5,69,20.2,128.12,128.12,2.6,0,9,0,1,0,0,0,1,3391-86-4,2805,"Cucumber, Earth, Fat, Floral, Mushroom",not available,not available,hydroxy compound@alcohol@secondary alcohol@alkene
18938,"3,5,5-trimethylhexan-1-ol","3,5,5-trimethylhexan-1-ol",CC(CCO)CC(C)(C)C,144.258,1,1,4,81.2,20.2,144.151,144.151,3,0,10,0,1,0,0,0,1,3452-97-9,3324,Green,not available,not available,hydroxy compound@alcohol@primary alcohol
19089,2-methoxyethylbenzene,(2-methoxyethyl)benzene,COCCC1=CC=CC=C1,136.194,0,1,3,74.8,9.2,136.089,136.089,2.2,0,10,0,0,0,0,0,1,3558-60-9,3198,Floral,not available,not available,ether@dialkyl ether@aromatic compound
19137,[4-(3-oxobutyl)phenyl] acetate,4-(3-oxobutyl)phenyl acetate,CC(=O)CCC1=CC=C(C=C1)OC(=O)C,206.241,0,3,5,227,43.4,206.094,206.094,1.7,0,15,0,0,0,0,0,1,26952-37-4@3572-06-3,3652,Fruit,not available,not available,carbonyl compound@ketone@carboxylic acid derivative@carboxylic acid ester@aromatic compound
19188,2-phenoxyacetic acid,phenoxyacetic acid,C1=CC=C(C=C1)OCC(=O)O,152.149,1,3,3,127,46.5,152.047,152.047,1.3,0,11,0,0,0,0,0,1,122-59-8,2872,Not Available,not available,not available,ether@alkyl aryl ether@carboxylic acid derivative@carboxylic acid@aromatic compound
19233,"(2R,3R,4S,5S)-2,3,4,5-tetrahydroxyhexanal",3615-41-6,CC(C(C(C(C=O)O)O)O)O,164.157,4,5,4,126,98,164.068,164.068,-2.4,0,11,4,0,0,0,0,1,10030-85-0@10485-94-6@3615-41-6,Not Available,Not Available,not available,not available,"carbonyl compound@aldehyde@hydroxy compound@alcohol@secondary alcohol@1,2-diol"
19309,"4-hydroxy-2,5-dimethylfuran-3-one",3658-77-3,CC1C(=O)C(=C(O1)C)O,128.127,1,3,0,181,46.5,128.047,128.047,0.7,0,9,0,1,0,0,0,1,131222-81-6@131222-82-7@3658-77-3,3174,"Burnt, Caramel, Cotton Candy, Honey","odor description at 0.01%: sweet, slightly burnt brown caramellic, cotton candy with a savory nuance@relatively weak, nonspecific odor@dilute solutions develop a pineapple, strawberry-like odor",caramel flavor@taste description at 0.10-1.00 ppm: sweet caramellic cooked meaty and fruity nuances,carbonyl compound@ketone@heterocyclic compound
19310,(methyltrisulfanyl)methane,dimethyl trisulfide,CSSSC,126.25,0,3,2,12.4,75.9,125.963,125.963,1.3,0,5,0,0,0,0,0,1,3658-80-8,3275,"Cabbage, Fish, Onion, Sulfur",not available,not available,disulfide@sulfenic acid derivative
19315,oct-7-en-2-one,7-octen-2-one,CC(=O)CCCCC=C,126.199,0,1,5,94.7,17.1,126.104,126.104,1.9,0,9,0,0,0,0,0,1,3664-60-6,Not Available,Not Available,not available,not available,carbonyl compound@ketone@alkene
19602,2-pentylfuran,2-pentylfuran,CCCCCC1=CC=CO1,138.21,0,1,4,80.8,13.1,138.104,138.104,3.7,0,10,0,0,0,0,0,1,3777-69-3@64079-01-2,3317,"Butter, Floral, Fruit, Green Bean",not available,not available,aromatic compound@heterocyclic compound
19603,2-heptylfuran,2-heptylfuran,CCCCCCCC1=CC=CO1,166.264,0,1,6,101,13.1,166.136,166.136,4.7,0,12,0,0,0,0,0,1,3777-71-7,3401,Not Available,not available,not available,aromatic compound@heterocyclic compound
19707,"hexane-2,3-dione","2,3-hexanedione",CCCC(=O)C(=O)C,114.144,0,2,3,105,34.1,114.068,114.068,0.4,0,8,0,0,0,0,0,1,3848-24-6,2558,Savory,not available,not available,carbonyl compound@ketone
20083,octan-2-ol,octan-2-ol,CCCCCCC(C)O,130.231,1,1,5,52.5,20.2,130.136,130.136,2.9,0,9,0,1,0,0,0,1,123-96-6@25339-16-6@4128-31-8,2801,"Fat, Mushroom","characteristically disagreeable, but aromatic",not available,hydroxy compound@alcohol@secondary alcohol
20149,tetracontane,tetracontane,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,563.096,0,0,37,361,0,562.642,562.642,21.3,0,40,0,0,0,0,0,1,4181-95-7,Not Available,Not Available,not available,not available,Not Available
20219,prop-2-enyl octanoate,allyl octanoate,CCCCCCCC(=O)OCC=C,184.279,0,2,9,141,26.3,184.146,184.146,3.8,0,13,0,0,0,0,0,1,4230-97-1,2037,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
20357,"2-hexyl-4-methyl-1,3-dioxolane","2-hexyl-4-methyl-1,3-dioxolane",CCCCCCC1OCC(O1)C,172.268,0,2,5,114,18.5,172.146,172.146,3.2,0,12,0,2,0,0,0,1,4351-10-4,4368,Green,not available,not available,acetal@heterocyclic compound
20358,cyclohexyl formate,cyclohexyl formate,C1CCC(CC1)OC=O,128.171,0,2,2,84.9,26.3,128.084,128.084,1.9,0,9,0,0,0,0,0,1,4351-54-6,2353,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester
20487,"3,4,4a,5,6,7,8,8a-octahydrochromen-2-one",octahydrocoumarin,C1CCC2C(C1)CCC(=O)O2,154.209,0,2,0,165,26.3,154.099,154.099,1.9,0,11,0,2,0,0,0,1,4430-31-3,3791,Dairy,not available,not available,carboxylic acid derivative@carboxylic acid ester@lactone@heterocyclic compound
20499,2-[(furan-2-ylmethyldisulfanyl)methyl]furan,difurfuryl disulfide,C1=COC(=C1)CSSCC2=CC=CO2,226.308,0,4,5,148,76.9,226.012,226.012,2.1,0,14,0,0,0,0,0,1,4437-20-1,Not Available,Not Available,not available,not available,disulfide@sulfenic acid derivative@aromatic compound@heterocyclic compound
20534,2-butylfuran,2-butylfuran,CCCCC1=CC=CO1,124.183,0,1,3,71,13.1,124.089,124.089,3.1,0,9,0,0,0,0,0,1,4466-24-4,4081,Wet Hay,not available,not available,aromatic compound@heterocyclic compound
20653,2-methylhexanoic acid,2-methylhexanoic acid,CCCCC(C)C(=O)O,130.187,1,2,4,88.9,37.3,130.099,130.099,2.3,0,9,0,1,0,0,0,1,104490-70-2@4536-23-6,3191,Dairy,not available,not available,carboxylic acid derivative@carboxylic acid
20748,methyl cyclohexanecarboxylate,methyl cyclohexanecarboxylate,COC(=O)C1CCCCC1,142.198,0,2,2,114,26.3,142.099,142.099,2.2,0,10,0,0,0,0,0,1,4630-82-4,3568,"Ester, Fruit",not available,not available,carboxylic acid derivative@carboxylic acid ester
20799,2-methylbut-2-en-1-ol,2-methyl-2-buten-1-ol,CC=C(C)CO,86.134,1,1,1,55,20.2,86.073,86.073,1,0,6,0,0,0,1,0,1,4675-87-0,4178,Green,not available,not available,hydroxy compound@alcohol@primary alcohol@alkene
20819,"disodium;[(2R,3S,4R,5R)-3,4-dihydroxy-5-(6-oxo-3H-purin-9-yl)oxolan-2-yl]methyl phosphate",disodium 5'-inosinate,C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])[O-])O)O.[Na+].[Na+],392.171,3,9,3,544,181,392.011,392.011,None,0,25,4,0,0,0,0,3,4691-65-0@80702-47-2,3669,Not Available,not available,not available,"cation@anion@hydroxy compound@alcohol@secondary alcohol@1,2-diol@oxo(het)arene@phosphoric acid derivative@phosphoric acid ester@aromatic compound@heterocyclic compound"
20861,4-ethylbenzaldehyde,4-ethylbenzaldehyde,CCC1=CC=C(C=C1)C=O,134.178,0,1,2,101,17.1,134.073,134.073,2.4,0,10,0,0,0,0,0,1,4748-78-1,3756,Not Available,not available,not available,carbonyl compound@aldehyde@aromatic compound
20928,hex-1-en-3-ol,1-hexen-3-ol,CCCC(C=C)O,100.161,1,1,3,50.1,20.2,100.089,100.089,1.5,0,7,0,1,0,0,0,1,4798-44-1,3608,Green,not available,not available,hydroxy compound@alcohol@secondary alcohol@alkene
20995,2-pentylthiophene,2-pentylthiophene,CCCCCC1=CC=CS1,154.271,0,1,4,80.8,28.2,154.082,154.082,4.3,0,10,0,0,0,0,0,1,4861-58-9,4387,"Fruit, Wood",not available,not available,aromatic compound@heterocyclic compound
21057,hept-1-en-3-ol,1-hepten-3-ol,CCCCC(C=C)O,114.188,1,1,4,59.4,20.2,114.104,114.104,2,0,8,0,1,0,0,0,1,4938-52-7,4129,Savory,not available,not available,hydroxy compound@alcohol@secondary alcohol@alkene
21059,2-ethyl-3-hydroxypyran-4-one,ethyl maltol,CCC1=C(C(=O)C=CO1)O,140.138,1,3,1,213,46.5,140.047,140.047,0.8,0,10,0,0,0,0,0,1,4940-11-8,3487,Fruit,not available,not available,carbonyl compound@hydroxy compound@phenol or hydroxyhetarene@oxo(het)arene@aromatic compound@heterocyclic compound
21108,non-8-en-2-one,8-nonen-2-one,CC(=O)CCCCCC=C,140.226,0,1,6,105,17.1,140.12,140.12,2.5,0,10,0,0,0,0,0,1,5009-32-5,4408,Baked,not available,not available,carbonyl compound@ketone@alkene
21265,3-methylbut-2-enyl benzoate,prenyl benzoate,CC(=CCOC(=O)C1=CC=CC=C1)C,190.242,0,2,4,208,26.3,190.099,190.099,3.2,0,14,0,0,0,0,0,1,5205-11-8,4203,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound
21363,2-cyclohexylacetic acid,cyclohexylacetic acid,C1CCC(CC1)CC(=O)O,142.198,1,2,2,114,37.3,142.099,142.099,2.5,0,10,0,0,0,0,0,1,5292-21-7,2347,Floral,not available,not available,carboxylic acid derivative@carboxylic acid
21574,"3,5,5-trimethylhexanal","3,5,5-trimethylhexanal",CC(CC=O)CC(C)(C)C,142.242,0,1,4,99.8,17.1,142.136,142.136,2.7,0,10,0,1,0,0,0,1,5435-64-3,3524,Green,not available,not available,carbonyl compound@aldehyde
21596,butyl heptanoate,butyl heptanoate,CCCCCCC(=O)OCCCC,186.295,0,2,9,121,26.3,186.162,186.162,3.8,0,13,0,0,0,0,0,1,5454-28-4,2199,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester
21625,ethyl 3-sulfanylpropanoate,ethyl 3-mercaptopropionate,CCOC(=O)CCS,134.193,1,3,4,72.8,27.3,134.04,134.04,0.7,0,8,0,0,0,0,0,1,5466-06-08,3677,Savory,not available,not available,carboxylic acid derivative@carboxylic acid ester@thiol (sulfanyl compound)@alkylthiol
21648,4-(4-hydroxyphenyl)butan-2-one,4-(4-hydroxyphenyl)-2-butanone,CC(=O)CCC1=CC=C(C=C1)O,164.204,1,2,3,146,37.3,164.084,164.084,1.5,0,12,0,0,0,0,0,1,5471-51-2,2588,"Citrus, Raspberry","sweet fruity, warm odor resembling raspberry preserve","taste characteristics at 20 ppm: sweet, berry, raspberry, woody and jammy with a ripe, powdery nuance",carbonyl compound@ketone@hydroxy compound@phenol or hydroxyhetarene@aromatic compound
21712,"disodium;[(2R,3S,4R,5R)-5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate",5550-12-9,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])[O-])O)O)NC(=NC2=O)N.[Na+].[Na+],407.186,4,9,3,586,207,407.022,407.022,None,0,26,4,0,0,0,0,3,13474-02-7@5550-12-9,Not Available,Not Available,not available,not available,"cation@anion@hydroxy compound@alcohol@secondary alcohol@1,2-diol@amine@primary amine@primary aromatic amine@oxo(het)arene@phosphoric acid derivative@phosphoric acid ester@aromatic compound@heterocyclic compound"
21828,"2-methyl-1,3-dithiolane","2-methyl-1,3-dithiolane",CC1SCCS1,120.228,0,2,0,38.8,50.6,120.007,120.007,1.8,0,6,0,0,0,0,0,1,5616-51-3,3705,Sulfur,not available,not available,thioacetal@heterocyclic compound
21895,"(2-benzyl-1,3-dioxolan-4-yl)methanol",phenylacetaldehyde glyceryl acetal,C1C(OC(O1)CC2=CC=CC=C2)CO,194.23,1,3,3,166,38.7,194.094,194.094,1.2,0,14,0,2,0,0,0,1,29895-73-6@5694-72-4,2877,Floral,not available,not available,acetal@hydroxy compound@alcohol@primary alcohol@aromatic compound@heterocyclic compound
22201,"2,3-dimethylpyrazine","2,3-dimethylpyrazine",CC1=NC=CN=C1C,108.144,0,2,0,62.9,25.8,108.069,108.069,0.5,0,8,0,0,0,0,0,1,25704-73-8@5910-89-4,3271,"Caramel, Cocoa, Hazelnut, Peanut Butter, Roasted",not available,not available,aromatic compound@heterocyclic compound
22310,2-(5-ethenyl-5-methyloxolan-2-yl)propan-2-ol,epoxylinalool,CC1(CCC(O1)C(C)(C)O)C=C,170.252,1,2,2,186,29.5,170.131,170.131,1.4,0,12,0,2,0,0,0,1,34995-77-2@5989-33-3@60047-17-8,3746,Floral,not available,not available,hydroxy compound@alcohol@tertiary alcohol@ether@dialkyl ether@alkene@heterocyclic compound
22311,1-methyl-4-prop-1-en-2-ylcyclohexene,dipentene,CC1=CCC(CC1)C(=C)C,136.238,0,0,1,163,0,136.125,136.125,3.4,0,10,0,1,0,0,0,1,0008008-57-9@138-86-3@65996-98-7@7705-14-8@8008-56-8@8008-57-9@8028-38-4@9003-73-0,2625,Not Available,acquires terebinthinate odor upon oxidation@characteristic odor ... becoming more pronounced and less agreeable on aging or exposure to air@characteristic odor of orange peels@characteristic orange odor@citrus odor@penetrating odor@pleasant lemon-like,"characteristic ... taste, ... becoming more pronounced and less agreeable on aging or exposure to air@characteristic orange taste@fresh, citrus taste@sweet, citrus taste",alkene
22383,1-(propyltrisulfanyl)propane,dipropyl trisulfide,CCCSSSCCC,182.358,0,3,6,41.6,75.9,182.026,182.026,3.1,0,9,0,0,0,0,0,1,6028-61-1,3276,Garlic,not available,not available,disulfide@sulfenic acid derivative
22386,pentan-2-ol,2-pentanol,CCCC(C)O,88.15,1,1,2,27.1,20.2,88.089,88.089,1.2,0,6,0,1,0,0,0,1,26184-62-3@26635-63-2@50858-14-5@51000-78-3@584-02-1@6032-29-7,3316,"Fusel Oil, Green",not available,not available,hydroxy compound@alcohol@secondary alcohol
22873,hexyl hexanoate,hexyl hexanoate,CCCCCCOC(=O)CCCCC,200.322,0,2,10,132,26.3,200.178,200.178,4.4,0,14,0,0,0,0,0,1,6378-65-0,2572,"Apple Peel, Peach, Plum",not available,not available,carboxylic acid derivative@carboxylic acid ester
23110,"1,2-bis(methylsulfanyl)ethane","1,2-bis(methylthio)ethane",CSCCSC,122.244,0,2,3,17.5,50.6,122.022,122.022,1.5,0,6,0,0,0,0,0,1,6628-18-8,4298,Savory,not available,not available,thioether
23235,hexyl benzoate,hexyl benzoate,CCCCCCOC(=O)C1=CC=CC=C1,206.285,0,2,7,171,26.3,206.131,206.131,4.9,0,15,0,0,0,0,0,1,6789-88-4,3691,Savory,not available,not available,carboxylic acid derivative@carboxylic acid ester@aromatic compound
23367,benzyl hexanoate,benzyl hexanoate,CCCCCC(=O)OCC1=CC=CC=C1,206.285,0,2,7,171,26.3,206.131,206.131,3.9,0,15,0,0,0,0,0,1,6938-45-0,4026,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@aromatic compound
